Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band,Predicted_Claim_Frequency,Predicted_Claim_Severity,Technical_Premium
P004655,Phone,Google,292.22,24,Amazon UK,Scotland,59,Marketplace,0,0.0,27.64,56-65,0.1775702959721836,77.8211579175051,13.81872604430942
P004656,Phone,Samsung,106.62,36,Currys,North West,50,Online,1,46.22,16.0,46-55,0.2098076399625622,106.43284123274547,22.330423233552406
P004657,Laptop,HP,325.75,12,AO.com,South East,61,Marketplace,0,0.0,34.19,56-65,0.1969657153736813,77.8211579175051,15.328100040429614
P004658,Charger,Anker,214.63,12,Argos,London,45,Marketplace,0,0.0,16.96,36-45,0.2800139072828538,77.8211579175051,21.791006497756598
P004659,Phone,OnePlus,380.29,12,Amazon UK,London,36,In-store,0,0.0,31.06,36-45,0.2968017169040211,77.8211579175051,23.097453281374467
P004660,Refrigerator,Bosch,241.57,12,AO.com,Wales,49,Marketplace,0,0.0,17.52,46-55,0.2085577359890946,77.8211579175051,16.230204507324668
P004661,Laptop,HP,359.08,12,Argos,North West,31,Online,1,144.96,30.15,26-35,0.4203451128516354,128.9970677048187,54.22328698191207
P004662,Refrigerator,Samsung,222.57,12,Currys,North West,63,Online,0,0.0,20.04,56-65,0.1215905302329605,77.8211579175051,9.462315854532397
P004663,Charger,Belkin,165.86,12,AO.com,North West,61,In-store,0,0.0,16.24,56-65,0.1263842853405533,77.8211579175051,9.835371427778224
P004664,Charger,Apple,202.03,12,Currys,West Midlands,63,In-store,1,29.65,21.99,56-65,0.1737805452260432,45.25922010459056,7.865171946281244
P004665,Charger,Anker,132.0,12,Currys,Scotland,31,Online,1,28.57,20.01,26-35,0.3246540039014805,60.978531912056845,19.79692453728346
P004666,Washing Machine,LG,233.72,24,Currys,West Midlands,60,In-store,0,0.0,19.49,56-65,0.134401696599539,77.8211579175051,10.459295655453332
P004667,Headphones,Bose,222.72,24,Currys,Wales,66,Marketplace,0,0.0,25.5,66+,0.1049420512099621,77.8211579175051,8.166711939397368
P004668,Laptop,HP,252.19,24,Argos,West Midlands,23,Online,0,0.0,23.58,18-25,0.5463370688264806,77.8211579175051,42.516583309332404
P004669,Phone,Apple,611.66,12,Currys,London,24,In-store,1,151.67,47.14,18-25,0.3026716243310302,113.4536877556003,34.33921195933305
P004670,Headphones,Bose,292.32,24,Amazon UK,North West,32,In-store,0,0.0,26.73,26-35,0.3197218728866468,77.8211579175051,24.881126359592233
P004671,Headphones,Bose,215.92,36,AO.com,West Midlands,42,Marketplace,0,0.0,24.3,36-45,0.263254092259695,77.8211579175051,20.48673828617118
P004672,Washing Machine,LG,286.02,24,AO.com,South East,33,In-store,0,0.0,22.01,26-35,0.2421109658985794,77.8211579175051,18.84135571075304
P004673,Refrigerator,Bosch,159.11,12,AO.com,North West,40,Marketplace,1,48.94,17.76,36-45,0.2660885417057216,76.93513929948821,20.47155902212737
P004674,Headphones,Beats,20.0,36,AO.com,North West,19,In-store,1,20.0,4.8,18-25,0.3558867766648722,60.936914518572095,21.686642087917473
P004675,Headphones,Beats,140.75,12,Argos,Wales,66,In-store,0,0.0,15.61,66+,0.1201509002380885,77.8211579175051,9.350282181358686
P004676,Tablet,Samsung,135.01,24,Currys,Wales,67,Online,1,44.69,14.86,66+,0.1176347278977377,56.92824479277911,6.696738585894374
P004677,TV,LG,87.4,24,Currys,London,53,Marketplace,0,0.0,7.39,46-55,0.1763499011508044,77.8211579175051,13.723753506193164
P004678,Refrigerator,Samsung,191.7,24,Currys,Wales,18,Marketplace,1,64.65,22.17,18-25,0.2911556714703923,54.95318353039741,15.999931050228561
P004679,Tablet,Samsung,105.54,24,Currys,West Midlands,29,Marketplace,0,0.0,9.14,26-35,0.3963617821652609,77.8211579175051,30.84533284234653
P004680,Headphones,Beats,175.73,24,Amazon UK,London,57,Marketplace,1,35.3,14.66,56-65,0.1831487526636562,60.2755688356495,11.039395248341554
P004681,Washing Machine,Whirlpool,239.48,36,Argos,South East,46,In-store,0,0.0,20.19,46-55,0.2050687921432888,77.8211579175051,15.958690857334908
P004682,TV,Samsung,320.84,36,Amazon UK,Wales,51,In-store,0,0.0,24.76,46-55,0.1624719159304944,77.8211579175051,12.643752626786618
P004683,Washing Machine,LG,365.97,24,Currys,South East,51,Marketplace,0,0.0,34.09,46-55,0.1615261373690831,77.8211579175051,12.570151044004039
P004684,Tablet,Samsung,109.96,36,Amazon UK,Wales,59,Marketplace,0,0.0,11.76,56-65,0.1771787662745562,77.8211579175051,13.788256749880965
P004685,Laptop,Apple,353.18,12,John Lewis,North West,21,Online,0,0.0,24.02,18-25,0.3818225027870671,77.8211579175051,29.71386928584938
P004686,Tablet,Apple,288.68,24,AO.com,London,69,In-store,0,0.0,27.0,66+,0.085909076461491,77.8211579175051,6.685543805856712
P004687,Phone,Apple,422.58,12,AO.com,Wales,54,Marketplace,0,0.0,30.53,46-55,0.140208262686464,77.8211579175051,10.911169351862354
P004688,Laptop,Lenovo,505.66,36,Argos,North West,44,In-store,0,0.0,35.49,36-45,0.3319908092255969,77.8211579175051,25.835909191905486
P004689,Headphones,Sony,278.3,12,Argos,South East,34,Marketplace,0,0.0,27.42,26-35,0.3636964451842726,77.8211579175051,28.303278494720516
P004690,Headphones,Bose,20.0,12,Argos,London,57,In-store,1,20.0,5.53,56-65,0.1766788924931038,58.19066628092735,10.281062471950046
P004691,TV,Sony,120.4,24,Currys,North West,24,In-store,0,0.0,10.08,18-25,0.3378677280719153,77.8211579175051,26.29325782151319
P004692,Phone,Apple,510.92,36,Amazon UK,Scotland,21,Online,0,0.0,40.88,18-25,0.3050569076831204,77.8211579175051,23.739881786633887
P004693,Laptop,HP,261.33,36,Currys,Scotland,22,In-store,1,136.77,22.36,18-25,0.5153325750469231,114.18734096745057,58.844456458517314
P004694,Phone,Google,395.16,24,John Lewis,Wales,55,Marketplace,0,0.0,33.15,46-55,0.1902645306387503,77.8211579175051,14.806606084938174
P004695,Laptop,HP,540.01,36,Amazon UK,North West,42,Marketplace,0,0.0,40.92,36-45,0.3357076089762394,77.8211579175051,26.12515485224798
P004696,Laptop,HP,251.17,24,AO.com,South East,65,In-store,0,0.0,23.18,56-65,0.1989978126109912,77.8211579175051,15.486240200438035
P004697,Laptop,Lenovo,495.53,24,AO.com,London,25,In-store,1,163.98,43.23,18-25,0.4573773396501455,115.40251137130272,52.7824936399521
P004698,Phone,Apple,417.79,36,John Lewis,Scotland,40,Online,0,0.0,31.97,36-45,0.1967189549266399,77.8211579175051,15.308896856712613
P004699,Washing Machine,Bosch,361.49,24,John Lewis,Wales,65,Online,0,0.0,33.16,56-65,0.1487763957555473,77.8211579175051,11.577951388489682
P004700,Headphones,Bose,43.02,12,John Lewis,Wales,38,In-store,0,0.0,11.45,36-45,0.2382779678031396,77.8211579175051,18.543067360670324
P004701,TV,LG,268.1,12,Argos,West Midlands,25,Online,0,0.0,27.4,18-25,0.3449359536632732,77.8211579175051,26.843315321454806
P004702,Refrigerator,Whirlpool,252.16,12,Amazon UK,London,56,In-store,0,0.0,21.99,56-65,0.1736166684760449,77.8211579175051,13.51105017458542
P004703,Washing Machine,Bosch,255.2,12,Argos,North West,52,Online,0,0.0,20.69,46-55,0.2128603525655931,77.8211579175051,16.565039111382834
P004704,Phone,Google,412.67,36,AO.com,Scotland,67,Online,0,0.0,33.46,66+,0.1098375489690184,77.8211579175051,8.547685243589681
P004705,TV,Sony,58.48,12,Currys,Wales,52,Marketplace,0,0.0,10.84,46-55,0.1852703725924921,77.8211579175051,14.417954922955337
P004706,Laptop,Lenovo,542.69,12,John Lewis,West Midlands,19,Marketplace,1,142.3,43.47,18-25,0.4696574902541067,114.13806684789326,53.605798018237
P004707,Refrigerator,Samsung,373.01,24,Argos,North West,59,Marketplace,1,49.25,37.5,56-65,0.1298808234469294,56.59657881452456,7.350810260709489
P004708,Laptop,HP,229.52,12,Currys,London,58,Online,0,0.0,23.66,56-65,0.2146720328001206,77.8211579175051,16.70602616501002
P004709,Washing Machine,Bosch,207.38,24,Amazon UK,South East,26,Online,0,0.0,15.76,26-35,0.3546067774899588,77.8211579175051,27.595910029663678
P004710,Charger,Apple,232.04,36,Amazon UK,Wales,37,Online,1,88.79,16.94,36-45,0.2573680764052663,55.660094518490666,14.325131458759252
P004711,TV,LG,55.63,12,Currys,South East,67,Marketplace,0,0.0,7.45,66+,0.0923088536356859,77.8211579175051,7.183581875966578
P004712,Headphones,Sony,228.98,12,AO.com,North West,30,Marketplace,0,0.0,21.86,26-35,0.299335300179849,77.8211579175051,23.294619665579823
P004713,Headphones,Sony,120.58,24,Currys,Scotland,60,Marketplace,1,29.51,13.34,56-65,0.1734663405353395,57.44273205650504,9.964380520193965
P004714,Phone,Samsung,371.64,24,Amazon UK,West Midlands,20,Online,0,0.0,34.68,18-25,0.446787452948079,77.8211579175051,34.769516931432335
P004715,Washing Machine,Whirlpool,193.0,36,John Lewis,South East,35,Marketplace,0,0.0,19.19,26-35,0.2875479042771933,77.8211579175051,22.3773108676031
P004716,Headphones,Beats,90.96,36,Argos,Scotland,51,In-store,0,0.0,16.64,46-55,0.2443545081287586,77.8211579175051,19.01595076494241
P004717,Tablet,Samsung,159.24,24,Argos,Scotland,48,Marketplace,1,62.58,13.0,46-55,0.2555489847794731,58.890560009801696,15.049422823599459
P004718,Tablet,Apple,220.77,36,AO.com,South East,61,Marketplace,0,0.0,21.89,56-65,0.1196102316031932,77.8211579175051,9.308206722141458
P004719,Charger,Belkin,442.98,36,Currys,West Midlands,34,Online,1,193.37,36.49,26-35,0.3082454938847415,65.70551960041274,20.25343034018279
P004720,Phone,Apple,371.86,24,Argos,Scotland,32,Marketplace,0,0.0,27.98,26-35,0.2767085228335888,77.8211579175051,21.53377765255228
P004721,Tablet,Samsung,166.75,12,Argos,London,53,Online,0,0.0,17.41,46-55,0.2519387289928345,77.8211579175051,19.606163614486896
P004722,Charger,Belkin,303.88,24,AO.com,Wales,58,Marketplace,0,0.0,25.01,56-65,0.1263123018018342,77.8211579175051,9.829769585444105
P004723,Washing Machine,Bosch,103.72,12,AO.com,South East,46,Marketplace,1,23.72,17.23,46-55,0.2041355728120471,72.7822817226159,14.857452770013985
P004724,Phone,OnePlus,315.65,36,John Lewis,Scotland,48,In-store,0,0.0,25.69,46-55,0.2105930557330051,77.8211579175051,16.388595446528143
P004725,Phone,Apple,351.02,24,Amazon UK,North West,48,Online,0,0.0,31.61,46-55,0.151472697166601,77.8211579175051,11.787780686392484
P004726,Laptop,HP,369.32,36,AO.com,London,51,Marketplace,1,110.99,28.6,46-55,0.2602280215316597,141.51078754001668,36.82507226692558
P004727,Washing Machine,Bosch,290.49,12,Amazon UK,London,38,Marketplace,0,0.0,29.34,36-45,0.2985529109977384,77.8211579175051,23.233733233485847
P004728,Tablet,Amazon,226.66,12,Argos,North West,24,In-store,0,0.0,21.45,18-25,0.3682715658393068,77.8211579175051,28.659319681707572
P004729,Tablet,Apple,90.26,12,AO.com,Scotland,29,In-store,0,0.0,11.5,26-35,0.2547334444430622,77.8211579175051,19.823651606873554
P004730,Phone,Google,368.79,36,Amazon UK,London,55,Marketplace,0,0.0,26.99,46-55,0.2277786676138751,77.8211579175051,17.725999662618282
P004731,TV,Samsung,186.81,36,Currys,London,68,Online,0,0.0,15.67,66+,0.090733225443749,77.8211579175051,7.060964665622583
P004732,Headphones,Beats,254.3,36,John Lewis,South East,49,Marketplace,0,0.0,17.66,46-55,0.2089069769111606,77.8211579175051,16.257382840272022
P004733,Charger,Belkin,217.88,24,John Lewis,South East,46,Online,1,46.07,21.01,46-55,0.1716601064971198,72.30610495383466,12.412073676767179
P004734,Laptop,Lenovo,505.11,36,Currys,South East,27,Online,1,109.65,37.15,26-35,0.4079461731953631,109.50887700143002,44.673727303655085
P004735,Charger,Anker,228.37,12,Currys,North West,31,In-store,0,0.0,18.5,26-35,0.3005143815830725,77.8211579175051,23.386377145657672
P004736,Laptop,Lenovo,596.6,36,Argos,Wales,68,Marketplace,0,0.0,48.06,66+,0.1385856165373114,77.8211579175051,10.784893149644919
P004737,Laptop,Dell,430.18,36,AO.com,West Midlands,19,Online,0,0.0,32.6,18-25,0.4059386705455478,77.8211579175051,31.59061738534715
P004738,Washing Machine,LG,38.98,12,Amazon UK,West Midlands,63,Marketplace,0,0.0,9.7,56-65,0.1368720392745926,77.8211579175051,10.651540582879031
P004739,Headphones,Beats,199.84,36,John Lewis,North West,28,Online,0,0.0,15.04,26-35,0.3062934888773922,77.8211579175051,23.83611396703113
P004740,Refrigerator,Whirlpool,185.34,24,AO.com,London,21,Marketplace,1,25.55,18.71,18-25,0.3645003697816492,70.5180220846059,25.703845126109353
P004741,TV,Panasonic,174.96,24,John Lewis,London,51,In-store,0,0.0,15.06,46-55,0.1845995842915724,77.8211579175051,14.36575340066025
P004742,TV,Samsung,154.86,12,John Lewis,South East,45,Marketplace,0,0.0,16.95,36-45,0.2008175003813034,77.8211579175051,15.627850409772053
P004743,Laptop,Dell,557.68,36,Amazon UK,London,29,Online,1,120.57,41.11,26-35,0.3803914737706339,120.48524071418584,45.83155828287874
P004744,TV,LG,220.91,12,John Lewis,Scotland,61,Marketplace,0,0.0,21.93,56-65,0.129047230836751,77.8211579175051,10.042604929763533
P004745,Phone,Samsung,285.85,12,Argos,South East,30,In-store,0,0.0,24.91,26-35,0.3868246134063064,77.8211579175051,30.103139326270032
P004746,Headphones,Sony,134.91,36,John Lewis,Scotland,39,In-store,0,0.0,12.59,36-45,0.2723836997716874,77.8211579175051,21.197214914086786
P004747,Tablet,Samsung,138.1,24,Argos,West Midlands,51,Marketplace,0,0.0,16.62,46-55,0.2626271815905067,77.8211579175051,20.43795137198411
P004748,Headphones,Beats,268.24,24,Currys,South East,43,Marketplace,0,0.0,21.32,36-45,0.2867126486342487,77.8211579175051,22.312310306312025
P004749,Tablet,Samsung,178.77,24,John Lewis,Scotland,66,Online,0,0.0,14.58,66+,0.1208355462250683,77.8211579175051,9.403562124829028
P004750,Phone,OnePlus,352.38,12,Amazon UK,South East,26,In-store,0,0.0,27.81,26-35,0.356888175499047,77.8211579175051,27.773451064401613
P004751,Refrigerator,Samsung,284.53,24,Currys,London,36,Marketplace,0,0.0,19.02,36-45,0.2247738649817909,77.8211579175051,17.49216244247592
P004752,Laptop,Apple,252.96,24,Amazon UK,Wales,35,Marketplace,0,0.0,23.81,26-35,0.3737896587043451,77.8211579175051,29.088744057961176
P004753,Headphones,Sony,145.81,36,Currys,South East,49,Online,0,0.0,14.35,46-55,0.2138141401769125,77.8211579175051,16.63926396770308
P004754,Laptop,Apple,422.52,12,AO.com,Wales,43,Marketplace,1,135.78,38.48,36-45,0.2738224302050364,136.09537577923487,37.26596653553774
P004755,Tablet,Amazon,353.28,36,John Lewis,South East,57,In-store,0,0.0,34.24,56-65,0.1500501388700312,77.8211579175051,11.67707555254827
P004756,Phone,OnePlus,328.98,36,AO.com,North West,58,In-store,1,119.85,28.55,56-65,0.1471801902305286,112.47075953654856,16.553467783961256
P004757,Headphones,Bose,194.22,24,Argos,London,65,Marketplace,1,63.99,24.26,56-65,0.1748747083937135,63.01807980500099,11.020268329431312
P004758,Laptop,Apple,491.31,12,AO.com,North West,40,Online,0,0.0,39.47,36-45,0.2678667169370951,77.8211579175051,20.845698079605313
P004759,Phone,Google,340.82,12,John Lewis,South East,46,Marketplace,0,0.0,26.66,46-55,0.2021529578581632,77.8211579175051,15.731777256970872
P004760,Phone,Samsung,528.54,12,John Lewis,West Midlands,58,Marketplace,0,0.0,45.29,56-65,0.1761628417638882,77.8211579175051,13.709196328104007
P004761,Washing Machine,Whirlpool,97.92,24,Argos,London,68,In-store,0,0.0,9.75,66+,0.1134307230097062,77.8211579175051,8.827310208035126
P004762,Washing Machine,Bosch,416.49,36,John Lewis,Scotland,50,Marketplace,0,0.0,38.11,46-55,0.2118356001469136,77.8211579175051,16.485291691582432
P004763,Headphones,Beats,220.54,36,Amazon UK,South East,27,Online,0,0.0,24.07,26-35,0.3601817644915171,77.8211579175051,28.029761973499987
P004764,Headphones,Sony,282.48,36,Argos,South East,57,Marketplace,0,0.0,22.26,56-65,0.1777050529338801,77.8211579175051,13.829212987106086
P004765,Charger,Anker,245.62,36,Argos,South East,43,In-store,0,0.0,20.16,36-45,0.2752046525562042,77.8211579175051,21.416744726208492
P004766,TV,LG,232.35,36,John Lewis,Scotland,47,In-store,0,0.0,28.22,46-55,0.1675669179579737,77.8211579175051,13.040251584157094
P004767,TV,Samsung,258.66,36,AO.com,Scotland,23,In-store,0,0.0,17.13,18-25,0.2934293510370204,77.8211579175051,22.835011864683004
P004768,Washing Machine,Whirlpool,142.73,36,AO.com,Wales,63,Marketplace,0,0.0,10.23,56-65,0.1312469131889685,77.8211579175051,10.2137867574638
P004769,Headphones,Sony,403.47,12,John Lewis,South East,26,Marketplace,0,0.0,35.71,26-35,0.3235564056766594,77.8211579175051,25.179534141383655
P004770,Laptop,Dell,329.66,24,Amazon UK,Wales,56,Online,0,0.0,26.63,56-65,0.1701718552071887,77.8211579175051,13.242970817193445
P004771,Headphones,Sony,242.4,36,Amazon UK,Scotland,20,Marketplace,0,0.0,26.27,18-25,0.4180787603807782,77.8211579175051,32.53537323354732
P004772,Charger,Anker,308.04,12,AO.com,Wales,19,Online,0,0.0,25.51,18-25,0.3163518635062418,77.8211579175051,24.618868327416262
P004773,Headphones,Beats,113.67,12,Amazon UK,Wales,54,Marketplace,0,0.0,12.8,46-55,0.2155172969397649,77.8211579175051,16.771805599103285
P004774,Phone,Google,433.3,12,AO.com,Wales,58,Online,1,144.14,35.46,56-65,0.1451363895541571,122.37559139781249,17.761151505033272
P004775,Headphones,Bose,185.28,36,Amazon UK,Scotland,58,Online,1,60.16,23.28,56-65,0.1687674046086604,63.71694282861071,10.753343070783027
P004776,Phone,OnePlus,354.3,24,John Lewis,South East,37,Online,1,115.49,30.05,36-45,0.2575347081814468,123.7521801912496,31.870481612371286
P004777,Headphones,Bose,260.34,36,Argos,Scotland,51,Marketplace,0,0.0,22.65,46-55,0.2251894955642123,77.8211579175051,17.52450729566588
P004778,Headphones,Beats,254.46,12,Argos,South East,52,In-store,0,0.0,26.83,46-55,0.2372464175873741,77.8211579175051,18.4627909284294
P004779,Laptop,Lenovo,431.89,36,Currys,London,66,Marketplace,0,0.0,39.56,66+,0.143455322655208,77.8211579175051,11.16385931845759
P004780,Charger,Anker,221.27,36,Argos,North West,46,Marketplace,0,0.0,17.16,46-55,0.1970858734030416,77.8211579175051,15.33745087740752
P004781,Headphones,Bose,235.08,36,John Lewis,London,23,Marketplace,1,78.55,20.58,18-25,0.3644292150041516,65.489361526455,23.866236612209082
P004782,Phone,Samsung,508.59,12,Currys,London,19,Online,0,0.0,41.53,18-25,0.4217242805005284,77.8211579175051,32.81907183047784
P004783,Charger,Belkin,82.19,24,John Lewis,West Midlands,56,Marketplace,0,0.0,8.1,56-65,0.1431244017294748,77.8211579175051,11.1381066688379
P004784,Tablet,Apple,280.45,36,AO.com,London,33,Online,0,0.0,24.14,26-35,0.2485702088547277,77.8211579175051,19.34402147687099
P004785,Headphones,Beats,290.62,36,AO.com,Wales,18,Marketplace,0,0.0,25.87,18-25,0.3556840774962325,77.8211579175051,27.679746763576432
P004786,Headphones,Beats,257.48,12,Argos,Scotland,46,Online,0,0.0,22.17,46-55,0.2389035826137959,77.8211579175051,18.591753429645937
P004787,Washing Machine,Bosch,145.19,24,Argos,West Midlands,19,Online,1,23.48,16.2,18-25,0.4405617566245264,69.15259592750436,30.465989136967394
P004788,Tablet,Apple,106.8,12,John Lewis,North West,30,In-store,0,0.0,11.83,26-35,0.2322695803996919,77.8211579175051,18.075487695717072
P004789,Washing Machine,Bosch,244.25,24,Argos,Wales,22,Online,1,34.55,23.59,18-25,0.3917403648333308,67.13762175475533,26.30051644025002
P004790,Refrigerator,Samsung,337.7,12,Argos,London,67,Marketplace,0,0.0,26.23,66+,0.0990582362290575,77.8211579175051,7.708826644611009
P004791,Laptop,Lenovo,436.86,12,John Lewis,Scotland,49,In-store,0,0.0,36.25,46-55,0.2533261926057567,77.8211579175051,19.714137639412904
P004792,Refrigerator,Whirlpool,207.3,12,Amazon UK,Wales,45,Marketplace,0,0.0,19.45,36-45,0.2605085769809436,77.8211579175051,20.273079108098546
P004793,Charger,Belkin,61.94,36,Currys,North West,38,In-store,0,0.0,8.64,36-45,0.2246096834276003,77.8211579175051,17.479385643820113
P004794,Refrigerator,Bosch,248.7,12,Amazon UK,North West,53,In-store,0,0.0,22.96,46-55,0.230454263731722,77.8211579175051,17.934217650628707
P004795,Phone,Google,457.51,12,Argos,West Midlands,29,In-store,1,141.47,34.66,26-35,0.3869638334694063,115.53614057944276,44.708307862881405
P004796,Headphones,Sony,313.25,36,Amazon UK,London,47,In-store,0,0.0,23.67,46-55,0.2313040638449781,77.8211579175051,18.00035007944072
P004797,Phone,Apple,488.05,12,Amazon UK,London,47,In-store,0,0.0,34.45,46-55,0.1708622221652719,77.8211579175051,13.296695973259464
P004798,Headphones,Bose,142.31,24,John Lewis,West Midlands,34,In-store,0,0.0,13.39,26-35,0.3312375809068229,77.8211579175051,25.77729209196224
P004799,Headphones,Bose,273.17,36,Amazon UK,North West,21,Marketplace,1,50.25,28.42,18-25,0.3622018300279461,67.18901083483439,24.335982682144515
P004800,Refrigerator,Bosch,157.3,12,AO.com,West Midlands,59,In-store,0,0.0,12.71,56-65,0.1843786000098889,77.8211579175051,14.348556147978073
P004801,Washing Machine,Whirlpool,161.23,36,Currys,North West,29,Online,0,0.0,15.31,26-35,0.282046994430884,77.8211579175051,21.949223693763507
P004802,Refrigerator,Bosch,242.26,36,AO.com,North West,35,In-store,0,0.0,20.28,26-35,0.3323005678394188,77.8211579175051,25.86001496590803
P004803,Washing Machine,Bosch,218.07,12,Argos,South East,64,Marketplace,0,0.0,18.04,56-65,0.1798810366596537,77.8211579175051,13.998550560255435
P004804,Phone,Samsung,524.17,24,John Lewis,North West,45,Online,0,0.0,43.15,36-45,0.2537158530986629,77.8211579175051,19.74446147016557
P004805,Refrigerator,Bosch,144.85,24,AO.com,North West,45,Marketplace,1,44.22,10.91,36-45,0.2660885417057216,76.93513929948821,20.47155902212737
P004806,Refrigerator,Whirlpool,244.82,36,AO.com,South East,49,In-store,1,85.08,24.51,46-55,0.1965535238155344,65.88337407424174,12.949609335149235
P004807,Phone,Samsung,418.19,36,AO.com,West Midlands,66,Online,0,0.0,38.23,66+,0.1194390320187498,77.8211579175051,9.294883772245075
P004808,Headphones,Bose,250.09,36,Currys,West Midlands,65,In-store,0,0.0,24.35,56-65,0.1724186046639993,77.8211579175051,13.417815461472971
P004809,TV,Samsung,136.12,24,AO.com,Scotland,56,In-store,0,0.0,13.41,56-65,0.1252645887494342,77.8211579175051,9.74823534254105
P004810,Phone,Google,304.35,12,AO.com,North West,59,Marketplace,0,0.0,28.46,56-65,0.1455144446935222,77.8211579175051,11.324102579772655
P004811,Tablet,Apple,103.44,24,Argos,South East,20,In-store,0,0.0,11.67,18-25,0.3205899100237369,77.8211579175051,24.94867801471598
P004812,Washing Machine,Bosch,173.07,12,John Lewis,Wales,34,Marketplace,0,0.0,15.07,26-35,0.3082572793372242,77.8211579175051,23.988938414522607
P004813,Headphones,Beats,179.18,24,Currys,South East,48,Marketplace,0,0.0,18.24,46-55,0.2225546873822487,77.8211579175051,17.319463472054956
P004814,Washing Machine,Bosch,267.84,12,AO.com,Scotland,48,Marketplace,0,0.0,23.5,46-55,0.2102516362241787,77.8211579175051,16.362025785015646
P004815,Charger,Anker,20.0,12,John Lewis,South East,57,Marketplace,1,20.0,9.61,56-65,0.1463581861733226,58.66323402543292,8.585844527023506
P004816,Charger,Anker,186.76,36,Argos,London,35,In-store,0,0.0,14.3,26-35,0.3496910456818287,77.8211579175051,27.213362088343082
P004817,Charger,Belkin,233.27,36,Argos,Wales,29,Marketplace,0,0.0,26.84,26-35,0.2927747008777626,77.8211579175051,22.78406623125868
P004818,Tablet,Samsung,291.58,36,Amazon UK,South East,20,In-store,1,99.21,27.36,18-25,0.4455196262368535,52.384356882001626,23.338259098727306
P004819,Tablet,Apple,196.16,24,Argos,South East,19,Online,0,0.0,22.49,18-25,0.313438367235473,77.8211579175051,24.392136674036703
P004820,Tablet,Samsung,230.25,24,Amazon UK,Scotland,38,Marketplace,1,21.05,19.18,36-45,0.3210307742148102,57.30937483458175,18.39807297291254
P004821,Headphones,Beats,302.6,12,Amazon UK,West Midlands,40,Marketplace,1,54.43,26.41,36-45,0.3122487511689436,63.43448954477024,19.807340141393915
P004822,Headphones,Beats,275.23,36,Currys,Wales,29,Online,0,0.0,27.8,26-35,0.3294820832988109,77.8211579175051,25.640677235385333
P004823,Headphones,Sony,245.27,12,AO.com,North West,52,Marketplace,0,0.0,20.88,46-55,0.1879752120638578,77.8211579175051,14.62844866259799
P004824,Headphones,Beats,316.75,36,AO.com,Scotland,41,In-store,0,0.0,28.62,36-45,0.2779597072737399,77.8211579175051,21.631146274453208
P004825,Charger,Apple,149.56,24,Amazon UK,Wales,63,Online,0,0.0,16.37,56-65,0.155439948016259,77.8211579175051,12.096516741262075
P004826,TV,Panasonic,82.44,12,Argos,West Midlands,23,Marketplace,1,28.56,10.59,18-25,0.3854429684035921,60.51805658533124,23.326259372266627
P004827,Phone,Apple,415.64,24,Argos,South East,54,Online,0,0.0,34.19,46-55,0.1666496719054058,77.8211579175051,12.968870434250999
P004828,Washing Machine,Whirlpool,206.35,36,Amazon UK,London,19,Online,0,0.0,23.16,18-25,0.3663018256385853,77.8211579175051,28.50603221849077
P004829,Phone,Samsung,582.24,12,Amazon UK,London,21,In-store,1,173.37,43.14,18-25,0.4438067988553067,101.70876828034297,45.139042866015174
P004830,Laptop,Lenovo,334.58,36,Argos,North West,42,Online,1,116.51,28.91,36-45,0.3245849414697733,121.27363439984002,39.36359552349876
P004831,Phone,Samsung,441.05,12,John Lewis,North West,47,In-store,1,213.12,36.81,46-55,0.2014351195525405,99.5547400293528,20.05382095983477
P004832,Phone,OnePlus,470.77,12,Currys,South East,45,Online,0,0.0,35.12,36-45,0.2743592258949516,77.8211579175051,21.350952644495482
P004833,Charger,Belkin,352.27,24,AO.com,Wales,25,Marketplace,1,99.11,32.04,18-25,0.295883594204287,71.4783739805471,21.149278201242467
P004834,TV,Samsung,54.88,36,Argos,London,47,In-store,0,0.0,7.3,46-55,0.181978325200753,77.8211579175051,14.161763983010898
P004835,Laptop,Apple,295.78,36,Currys,Wales,56,Marketplace,0,0.0,26.72,56-65,0.1775089891278717,77.8211579175051,13.8139550746968
P004836,Phone,OnePlus,343.43,36,John Lewis,Scotland,65,In-store,1,72.74,32.0,56-65,0.1638559133348918,105.5878811273686,17.30119869922097
P004837,Washing Machine,LG,77.84,12,Argos,Scotland,59,Online,0,0.0,8.97,56-65,0.1349108247777701,77.8211579175051,10.498916599811709
P004838,TV,Panasonic,337.25,12,Amazon UK,London,47,Online,1,79.54,27.9,46-55,0.1978265050445322,65.00598026683761,12.85990588318231
P004839,Charger,Apple,271.33,12,Currys,Wales,42,Online,1,61.07,26.06,36-45,0.250142234337626,52.0393928494432,13.0172500009332
P004840,Tablet,Samsung,20.0,36,John Lewis,North West,52,Online,0,0.0,3.51,46-55,0.2032319020421833,77.8211579175051,15.815741942699676
P004841,TV,Samsung,308.73,24,Currys,Scotland,22,Online,0,0.0,25.61,18-25,0.307928030544,77.8211579175051,23.96331589219096
P004842,Charger,Apple,257.5,36,John Lewis,London,46,Online,0,0.0,20.56,46-55,0.1990659026579034,77.8211579175051,15.491539046731399
