Policy_ID,Device_Type,Brand,Retail_Price,Plan_Duration,Vendor,Region,Customer_Age,Sales_Channel,Claim_Made,Claim_Cost,Plan_Price,Age_Band,Predicted_Claim_Frequency,Predicted_Claim_Severity,Technical_Premium,Final_Premium_Base,Final_Premium_YoungLoad,Final_Premium_TabletDisc,Final_Premium
P004254,Refrigerator,Whirlpool,203.81,24,Argos,North West,43,Marketplace,0,0.0,21.48,36-45,0.2645753565740749,77.8211579175051,20.589560605031306,25.736950756289133,25.736950756289133,25.736950756289133,25.736950756289133
P004255,Headphones,Bose,181.49,24,Argos,London,69,Marketplace,0,0.0,18.16,66+,0.1209368249273074,77.8211579175051,9.411443750709656,11.764304688387071,11.764304688387071,11.764304688387071,11.764304688387071
P004256,Charger,Anker,220.75,24,Currys,North West,18,Marketplace,0,0.0,19.29,18-25,0.3404423287539529,77.8211579175051,26.49361622776456,33.117020284705696,36.428722313176266,36.428722313176266,36.428722313176266
P004257,Refrigerator,Samsung,231.93,36,AO.com,Wales,59,In-store,0,0.0,18.25,56-65,0.1169941963304927,77.8211579175051,9.104623828066869,11.380779785083586,11.380779785083586,11.380779785083586,11.380779785083586
P004258,Phone,OnePlus,290.93,36,AO.com,Wales,25,Online,0,0.0,26.28,18-25,0.3403589225305266,77.8211579175051,26.487125458879994,33.108906823599995,36.41979750596,36.41979750596,36.41979750596
P004259,Headphones,Beats,123.35,36,John Lewis,Wales,37,Marketplace,1,46.37,13.27,36-45,0.2533032636045725,59.25785914436801,15.010209115488475,18.762761394360595,18.762761394360595,18.762761394360595,18.762761394360595
P004260,Laptop,HP,181.99,36,Currys,South East,63,Marketplace,0,0.0,17.88,56-65,0.2114141260741888,77.8211579175051,16.45249209121078,20.565615114013475,20.565615114013475,20.565615114013475,20.565615114013475
P004261,Refrigerator,Samsung,201.33,12,Argos,Wales,30,Online,0,0.0,26.16,26-35,0.2651273443398872,77.8211579175051,20.63251693212312,25.790646165153902,25.790646165153902,25.790646165153902,25.790646165153902
P004262,Charger,Apple,218.32,24,AO.com,South East,35,In-store,1,93.39,20.29,26-35,0.3130479504616864,52.17904967050242,16.334544556389314,20.418180695486644,20.418180695486644,20.418180695486644,20.418180695486644
P004263,Washing Machine,Whirlpool,368.49,36,AO.com,London,39,In-store,0,0.0,32.48,36-45,0.2397963444174377,77.8211579175051,18.66122918694986,23.326536483687327,23.326536483687327,23.326536483687327,23.326536483687327
P004264,TV,Panasonic,250.27,36,Currys,Wales,46,Online,1,83.7,26.06,46-55,0.1760406914039094,57.6904564179904,10.155867835230133,12.694834794037666,12.694834794037666,12.694834794037666,12.694834794037666
P004265,Refrigerator,Whirlpool,190.39,36,John Lewis,South East,28,Online,0,0.0,20.59,26-35,0.3083188350341143,77.8211579175051,23.99372875013101,29.992160937663762,29.992160937663762,29.992160937663762,29.992160937663762
P004266,TV,Sony,305.37,12,Amazon UK,West Midlands,25,In-store,0,0.0,23.54,18-25,0.3947599381971508,77.8211579175051,30.720675489945027,38.400844362431286,42.24092879867442,42.24092879867442,42.24092879867442
P004267,TV,Panasonic,53.08,12,Currys,West Midlands,36,Online,0,0.0,11.57,36-45,0.2550537094994806,77.8211579175051,19.84857500440455,24.81071875550569,24.81071875550569,24.81071875550569,24.81071875550569
P004268,Phone,OnePlus,248.24,12,Argos,Scotland,62,Marketplace,1,90.77,24.18,56-65,0.182302870962418,118.47213712249248,21.59781072648364,26.99726340810455,26.99726340810455,26.99726340810455,26.99726340810455
P004269,Washing Machine,Bosch,386.19,12,Amazon UK,London,35,Marketplace,1,143.82,32.0,26-35,0.3690358477956416,67.58617298453792,24.94172064661184,31.177150808264802,31.177150808264802,31.177150808264802,31.177150808264802
P004270,Refrigerator,Samsung,418.68,36,Amazon UK,West Midlands,65,In-store,0,0.0,37.38,56-65,0.145306086596178,77.8211579175051,11.30788791137584,14.1348598892198,14.1348598892198,14.1348598892198,14.1348598892198
P004271,Laptop,HP,367.98,12,Currys,Wales,60,Online,1,90.51,32.04,56-65,0.1965493933635203,111.63655681865832,21.94209751989946,27.427621899874325,27.427621899874325,27.427621899874325,27.427621899874325
P004272,Refrigerator,Samsung,81.15,12,AO.com,London,46,In-store,0,0.0,12.68,46-55,0.1642290598534617,77.8211579175051,12.78049560149964,15.975619501874549,15.975619501874549,15.975619501874549,15.975619501874549
P004273,Phone,Google,274.85,36,Argos,North West,39,In-store,0,0.0,22.12,36-45,0.2756794684138832,77.8211579175051,21.453695446050663,26.817119307563328,26.817119307563328,26.817119307563328,26.817119307563328
P004274,Phone,Google,298.91,12,Argos,London,25,In-store,1,87.92,25.2,18-25,0.4301318708096133,122.10365442840023,52.52067331197832,65.6508416399729,72.2159258039702,72.2159258039702,72.2159258039702
P004275,Tablet,Amazon,245.15,36,John Lewis,London,31,Online,0,0.0,22.96,26-35,0.3086451683042615,77.8211579175051,24.01912438308087,30.02390547885109,30.02390547885109,27.02151493096598,27.02151493096598
P004276,Charger,Apple,293.28,24,AO.com,London,54,In-store,0,0.0,28.49,46-55,0.2020854322280426,77.8211579175051,15.72652233424578,19.658152917807225,19.658152917807225,19.658152917807225,19.658152917807225
P004277,Refrigerator,Whirlpool,208.09,12,Amazon UK,Wales,25,Online,0,0.0,19.06,18-25,0.3640534911592888,77.8211579175051,28.331064225926063,35.41383028240758,38.95521331064834,38.95521331064834,38.95521331064834
P004278,Tablet,Apple,175.27,24,Amazon UK,Wales,63,Marketplace,1,67.42,18.19,56-65,0.1243246031203878,60.773506886046746,7.555642123841917,9.444552654802397,9.444552654802397,8.500097389322157,8.500097389322157
P004279,Phone,Google,529.6,12,Currys,London,55,Marketplace,0,0.0,50.02,46-55,0.2213835750229678,77.8211579175051,17.228326152204215,21.53540769025527,21.53540769025527,21.53540769025527,21.53540769025527
P004280,Laptop,Apple,503.48,36,Amazon UK,West Midlands,31,Online,0,0.0,42.99,26-35,0.4152366945986069,77.8211579175051,32.314200383501024,40.39275047937628,40.39275047937628,40.39275047937628,40.39275047937628
P004281,TV,Samsung,86.11,12,Amazon UK,London,56,Online,0,0.0,18.15,56-65,0.1349902626711696,77.8211579175051,10.505098548658584,13.131373185823229,13.131373185823229,13.131373185823229,13.131373185823229
P004282,Tablet,Apple,63.13,36,Amazon UK,London,21,In-store,0,0.0,13.94,18-25,0.3213614243903606,77.8211579175051,25.00871815607663,31.260897695095785,34.38698746460537,30.948288718144834,30.948288718144834
P004283,TV,Samsung,159.13,12,Argos,West Midlands,22,Marketplace,0,0.0,16.36,18-25,0.3380337150680371,77.8211579175051,26.30617512175064,32.8827189021883,36.17099079240713,36.17099079240713,36.17099079240713
P004284,TV,Samsung,134.57,24,John Lewis,London,36,In-store,0,0.0,16.68,36-45,0.2085646576328172,77.8211579175051,16.230743157653855,20.288428947067317,20.288428947067317,20.288428947067317,20.288428947067317
P004285,Laptop,HP,529.95,12,John Lewis,Scotland,23,Marketplace,1,50.34,43.36,18-25,0.4787911669320667,127.26370336480036,60.93273704212915,76.16592130266143,83.78251343292759,83.78251343292759,83.78251343292759
P004286,Tablet,Samsung,270.69,12,AO.com,West Midlands,58,In-store,0,0.0,23.05,56-65,0.1822916573910911,77.8211579175051,14.186147856875836,17.732684821094796,17.732684821094796,15.959416338985317,15.959416338985317
P004287,Phone,Samsung,316.02,36,Argos,West Midlands,36,In-store,0,0.0,25.59,36-45,0.3312478442683875,77.8211579175051,25.778090798643323,32.222613498304156,32.222613498304156,32.222613498304156,32.222613498304156
P004288,Charger,Apple,211.43,12,Amazon UK,Wales,33,Online,0,0.0,21.39,26-35,0.3181280194332803,77.8211579175051,24.75709083830044,30.94636354787555,30.94636354787555,30.94636354787555,30.94636354787555
P004289,Phone,Apple,344.91,24,Currys,Wales,23,Online,0,0.0,26.06,18-25,0.270938207435864,77.8211579175051,21.08472502675213,26.35590628344016,28.99149691178418,28.99149691178418,28.99149691178418
P004290,Refrigerator,Bosch,309.74,24,AO.com,South East,33,In-store,1,81.12,33.29,26-35,0.3565033267419287,68.40075793572635,24.385097755755822,30.481372194694778,30.481372194694778,30.481372194694778,30.481372194694778
P004291,Laptop,HP,463.22,24,Argos,South East,58,Online,1,146.62,43.76,56-65,0.2203429839902753,123.12512919566302,27.129758371160555,33.912197963950696,33.912197963950696,33.912197963950696,33.912197963950696
P004292,Refrigerator,Bosch,108.51,24,AO.com,South East,30,In-store,1,45.46,7.53,26-35,0.3565033267419287,68.40075793572635,24.385097755755822,30.481372194694778,30.481372194694778,30.481372194694778,30.481372194694778
P004293,TV,Samsung,113.06,12,AO.com,West Midlands,27,Marketplace,1,44.72,12.41,26-35,0.2607806985954644,64.85323758114156,16.91247260258772,21.140590753234648,21.140590753234648,21.140590753234648,21.140590753234648
P004294,Washing Machine,LG,180.92,36,Currys,North West,20,Marketplace,0,0.0,17.43,18-25,0.2744123248961969,77.8211579175051,21.35508487025665,26.693856087820812,29.363241696602895,29.363241696602895,29.363241696602895
P004295,Refrigerator,Samsung,171.88,12,Argos,West Midlands,53,Online,0,0.0,16.25,46-55,0.1872430217617253,77.8211579175051,14.571468765470067,18.214335956837584,18.214335956837584,18.214335956837584,18.214335956837584
P004296,Phone,OnePlus,277.42,24,Argos,Wales,36,Marketplace,0,0.0,22.75,36-45,0.2758306886829487,77.8211579175051,21.46546358248994,26.831829478112425,26.831829478112425,26.831829478112425,26.831829478112425
P004297,Washing Machine,Whirlpool,196.76,12,Argos,South East,45,Marketplace,0,0.0,23.51,36-45,0.261488151835402,77.8211579175051,20.34931075753937,25.436638446924213,25.436638446924213,25.436638446924213,25.436638446924213
P004298,Laptop,Dell,460.75,24,AO.com,North West,33,Marketplace,0,0.0,35.79,26-35,0.3161882941912181,77.8211579175051,24.606139173921346,30.757673967401683,30.757673967401683,30.757673967401683,30.757673967401683
P004299,Headphones,Bose,211.32,24,Amazon UK,South East,65,In-store,0,0.0,22.18,56-65,0.167596742212318,77.8211579175051,13.042572542164192,16.30321567770524,16.30321567770524,16.30321567770524,16.30321567770524
P004300,Charger,Belkin,263.7,12,Amazon UK,Scotland,44,Online,0,0.0,22.39,36-45,0.249661531466184,77.8211579175051,19.428949466156077,24.286186832695094,24.286186832695094,24.286186832695094,24.286186832695094
P004301,Phone,Samsung,539.39,24,Currys,North West,64,Online,0,0.0,45.42,56-65,0.1632448057275416,77.8211579175051,12.703899805735457,15.879874757169322,15.879874757169322,15.879874757169322,15.879874757169322
P004302,Tablet,Amazon,248.99,12,Currys,Scotland,39,Marketplace,0,0.0,21.4,36-45,0.2698207000607417,77.8211579175051,20.99775930883876,26.24719913604845,26.24719913604845,23.622479222443605,23.622479222443605
P004303,Charger,Apple,197.66,24,Argos,South East,32,Online,1,60.92,26.94,26-35,0.3466265213256821,55.56143471931826,19.259066836621265,24.07383354577658,24.07383354577658,24.07383354577658,24.07383354577658
P004304,Washing Machine,Whirlpool,192.38,24,Currys,Scotland,27,Online,0,0.0,15.95,26-35,0.3116554113530644,77.8211579175051,24.25338498275184,30.3167312284398,30.3167312284398,30.3167312284398,30.3167312284398
P004305,Charger,Apple,362.0,24,Currys,North West,50,Online,1,140.45,27.64,46-55,0.1922944192637085,55.78623236554471,10.72738115564272,13.409226444553399,13.409226444553399,13.409226444553399,13.409226444553399
P004306,Tablet,Apple,20.0,24,John Lewis,Scotland,35,Online,1,20.0,11.41,26-35,0.2509272563397492,64.70506194608346,16.236263665424236,20.295329581780294,20.295329581780294,18.265796623602267,18.265796623602267
P004307,Laptop,Dell,355.14,24,Currys,Scotland,44,Online,1,92.56,30.06,36-45,0.2996781469285071,115.44832778726476,34.597340937282375,43.24667617160297,43.24667617160297,43.24667617160297,43.24667617160297
P004308,Refrigerator,Bosch,158.54,24,Argos,London,49,Online,0,0.0,17.35,46-55,0.2548230171626046,77.8211579175051,19.830622259626164,24.788277824532706,24.788277824532706,24.788277824532706,24.788277824532706
P004309,Headphones,Bose,190.14,36,John Lewis,North West,24,Online,0,0.0,19.62,18-25,0.3264067707044511,77.8211579175051,25.40135284833397,31.751691060417464,34.926860166459214,34.926860166459214,34.926860166459214
P004310,TV,Samsung,62.48,12,Argos,Wales,38,Marketplace,0,0.0,11.99,36-45,0.2124556792154767,77.8211579175051,16.53354696269842,20.666933703373026,20.666933703373026,20.666933703373026,20.666933703373026
P004311,Phone,Samsung,379.69,12,AO.com,West Midlands,25,Online,0,0.0,30.37,18-25,0.4045665314533765,77.8211579175051,31.48383593237051,39.35479491546314,43.290274407009456,43.290274407009456,43.290274407009456
P004312,TV,Sony,316.3,24,Amazon UK,Wales,24,Marketplace,0,0.0,29.75,18-25,0.3474296955191446,77.8211579175051,27.03738120022607,33.79672650028259,37.17639915031085,37.17639915031085,37.17639915031085
P004313,Phone,OnePlus,355.98,36,John Lewis,West Midlands,18,Online,0,0.0,33.41,18-25,0.3856605133908096,77.8211579175051,30.012547715132285,37.51568464391536,41.267253108306896,41.267253108306896,41.267253108306896
P004314,TV,Sony,315.18,24,John Lewis,Scotland,56,In-store,0,0.0,22.19,56-65,0.1496031954628155,77.8211579175051,11.642293899075147,14.552867373843934,14.552867373843934,14.552867373843934,14.552867373843934
P004315,Tablet,Samsung,212.61,12,AO.com,London,44,In-store,0,0.0,16.16,36-45,0.2931258484933345,77.8211579175051,22.81139294530246,28.514241181628076,28.514241181628076,25.66281706346527,25.66281706346527
P004316,Tablet,Amazon,319.66,36,Argos,Scotland,32,Marketplace,1,83.81,26.46,26-35,0.3519068839669202,65.24814288204585,22.96127064624914,28.701588307811427,28.701588307811427,25.831429477030284,25.831429477030284
P004317,Charger,Apple,268.37,12,Currys,West Midlands,40,Online,0,0.0,25.77,36-45,0.281316688446582,77.8211579175051,21.89239043643104,27.3654880455388,27.3654880455388,27.3654880455388,27.3654880455388
P004318,Charger,Belkin,32.62,24,Currys,South East,26,In-store,1,20.0,2.69,26-35,0.2978572834553851,59.97165551220829,17.862994395188533,22.328742993985667,22.328742993985667,22.328742993985667,22.328742993985667
P004319,Charger,Belkin,127.31,36,AO.com,West Midlands,45,Marketplace,0,0.0,17.05,36-45,0.235204786375478,77.8211579175051,18.303908823479127,22.87988602934891,22.87988602934891,22.87988602934891,22.87988602934891
P004320,Washing Machine,Bosch,188.3,12,AO.com,North West,68,Online,0,0.0,14.72,66+,0.1011336756897955,77.8211579175051,7.870339746633323,9.837924683291654,9.837924683291654,9.837924683291654,9.837924683291654
P004321,Phone,Apple,551.32,36,Currys,Scotland,54,Online,0,0.0,44.16,46-55,0.162674658146056,77.8211579175051,12.659530260760382,15.824412825950478,15.824412825950478,15.824412825950478,15.824412825950478
P004322,Phone,OnePlus,437.53,12,Currys,Wales,39,In-store,0,0.0,34.31,36-45,0.2641161731179023,77.8211579175051,20.553826416775397,25.692283020969246,25.692283020969246,25.692283020969246,25.692283020969246
P004323,Laptop,Lenovo,410.41,24,Currys,West Midlands,18,Marketplace,0,0.0,36.48,18-25,0.5003398041831993,77.8211579175051,38.93702291375434,48.671278642192924,53.53840650641222,53.53840650641222,53.53840650641222
P004324,Tablet,Apple,209.28,24,Argos,West Midlands,67,In-store,0,0.0,20.27,66+,0.1001826183471399,77.8211579175051,7.796327362981918,9.745409203727398,9.745409203727398,8.770868283354659,8.770868283354659
P004325,Washing Machine,Bosch,206.44,36,AO.com,North West,25,Marketplace,1,63.62,23.5,18-25,0.3468003261996699,71.01149473689041,24.626809538679737,30.78351192334967,33.86186311568464,33.86186311568464,33.86186311568464
P004326,Headphones,Sony,245.1,24,John Lewis,North West,19,In-store,0,0.0,17.69,18-25,0.3487475140860326,77.8211579175051,27.13993536702648,33.9249192087831,37.317411129661416,37.317411129661416,37.317411129661416
P004327,Charger,Anker,237.29,12,Argos,West Midlands,30,In-store,0,0.0,17.16,26-35,0.3600718933588019,77.8211579175051,28.02121167473038,35.026514593412976,35.026514593412976,35.026514593412976,35.026514593412976
P004328,Laptop,Lenovo,126.75,24,AO.com,Scotland,48,Marketplace,0,0.0,14.08,46-55,0.2488644529539989,77.8211579175051,19.36691989338667,24.208649866733335,24.208649866733335,24.208649866733335,24.208649866733335
P004329,Laptop,HP,212.99,12,Amazon UK,West Midlands,39,In-store,0,0.0,19.88,36-45,0.3851567902167127,77.8211579175051,29.973347394454184,37.46668424306773,37.46668424306773,37.46668424306773,37.46668424306773
P004330,Tablet,Apple,257.79,24,Currys,Scotland,45,In-store,0,0.0,13.76,36-45,0.2211984540930759,77.8211579175051,17.213919827085263,21.51739978385658,21.51739978385658,19.365659805470923,19.365659805470923
P004331,Tablet,Apple,155.28,24,Currys,Scotland,58,Online,0,0.0,15.07,56-65,0.1306147910264914,77.8211579175051,10.164594278834516,12.705742848543144,12.705742848543144,11.43516856368883,11.43516856368883
P004332,Phone,Google,223.8,12,Currys,North West,52,Online,1,61.48,18.84,46-55,0.1982856885099903,128.17182505801898,25.41463857921132,31.768298224014153,31.768298224014153,31.768298224014153,31.768298224014153
P004333,Laptop,Apple,225.71,24,John Lewis,South East,27,In-store,0,0.0,14.27,26-35,0.3660629371027109,77.8211579175051,28.4874416360158,35.609302045019746,35.609302045019746,35.609302045019746,35.609302045019746
P004334,Headphones,Bose,191.14,36,AO.com,South East,33,Marketplace,1,59.26,25.02,26-35,0.3074228684896019,66.61838625744078,20.48001539741072,25.600019246763402,25.600019246763402,25.600019246763402,25.600019246763402
P004335,Refrigerator,Whirlpool,205.74,12,Argos,Scotland,45,In-store,0,0.0,21.64,36-45,0.2953658295431048,77.8211579175051,22.985710864308853,28.732138580386067,28.732138580386067,28.732138580386067,28.732138580386067
P004336,Refrigerator,Whirlpool,187.96,24,Amazon UK,South East,57,In-store,1,20.0,17.83,56-65,0.1688923285286505,57.64550074741559,9.73588285043108,12.169853563038851,12.169853563038851,12.169853563038851,12.169853563038851
P004337,TV,Panasonic,257.8,24,Currys,Wales,20,Marketplace,0,0.0,26.13,18-25,0.324822723148668,77.8211579175051,25.27808043334653,31.597600541683164,34.75736059585148,34.75736059585148,34.75736059585148
P004338,Washing Machine,Whirlpool,45.96,12,John Lewis,South East,50,In-store,1,20.0,5.53,46-55,0.1824359907304525,56.78865139430238,10.360293879365846,12.950367349207308,12.950367349207308,12.950367349207308,12.950367349207308
P004339,Washing Machine,LG,323.73,36,Argos,North West,43,Online,0,0.0,30.81,36-45,0.2021555344852218,77.8211579175051,15.731977773072096,19.664972216340118,19.664972216340118,19.664972216340118,19.664972216340118
P004340,Laptop,Apple,433.01,12,Amazon UK,West Midlands,18,Online,1,61.64,30.5,18-25,0.4752604579165937,138.29761387801025,65.72738730043542,82.15923412554429,90.37515753809872,90.37515753809872,90.37515753809872
P004341,Phone,Google,314.83,36,Argos,North West,19,In-store,0,0.0,26.44,18-25,0.3900206705243507,77.8211579175051,30.35186019196672,37.939825239958395,41.73380776395424,41.73380776395424,41.73380776395424
P004342,Phone,Samsung,394.36,12,John Lewis,South East,22,Marketplace,0,0.0,31.14,18-25,0.389855206111412,77.8211579175051,30.338983559757693,37.92372944969712,41.716102394666834,41.716102394666834,41.716102394666834
P004343,Headphones,Sony,272.0,36,Currys,North West,64,Marketplace,0,0.0,22.82,56-65,0.156986396515639,77.8211579175051,12.216863154143615,15.27107894267952,15.27107894267952,15.27107894267952,15.27107894267952
P004344,Laptop,Dell,370.68,36,AO.com,Scotland,54,Online,1,98.48,31.09,46-55,0.2167213029404432,131.10841478281324,28.41398647818735,35.517483097734186,35.517483097734186,35.517483097734186,35.517483097734186
P004345,Headphones,Beats,67.14,36,Currys,West Midlands,44,Online,1,31.91,3.88,36-45,0.2997733559831099,60.25462242590066,18.0627303781074,22.57841297263425,22.57841297263425,22.57841297263425,22.57841297263425
P004346,Tablet,Samsung,214.02,24,AO.com,London,51,In-store,0,0.0,22.48,46-55,0.2275327994277325,77.8211579175051,17.706865915677586,22.13358239459698,22.13358239459698,19.920224155137284,19.920224155137284
P004347,Laptop,Apple,581.29,36,AO.com,West Midlands,53,Marketplace,0,0.0,42.87,46-55,0.2390382414697868,77.8211579175051,18.602232737743,23.252790922178754,23.252790922178754,23.252790922178754,23.252790922178754
P004348,Washing Machine,LG,52.04,12,Currys,London,55,Online,0,0.0,5.28,46-55,0.1640152666392997,77.8211579175051,12.763857966018648,15.95482245752331,15.95482245752331,15.95482245752331,15.95482245752331
P004349,Tablet,Apple,238.86,24,Argos,South East,48,In-store,0,0.0,26.96,46-55,0.1758962337887026,77.8211579175051,13.688448586765022,17.11056073345628,17.11056073345628,15.399504660110651,15.399504660110651
P004350,Headphones,Beats,118.51,24,John Lewis,London,42,Marketplace,0,0.0,11.18,36-45,0.2766588366534781,77.8211579175051,21.52991101648357,26.912388770604462,26.912388770604462,26.912388770604462,26.912388770604462
P004351,Phone,Google,466.83,12,John Lewis,North West,52,In-store,0,0.0,34.29,46-55,0.190372959620035,77.8211579175051,14.815044153813568,18.51880519226696,18.51880519226696,18.51880519226696,18.51880519226696
P004352,TV,Sony,270.29,24,Amazon UK,North West,32,In-store,1,53.37,25.87,26-35,0.3037235074076364,59.71411571763103,18.136580667504365,22.670725834380455,22.670725834380455,22.670725834380455,22.670725834380455
P004353,Refrigerator,Samsung,346.12,24,AO.com,Scotland,64,Marketplace,0,0.0,27.65,56-65,0.1267212978305694,77.8211579175051,9.86159812998394,12.326997662479926,12.326997662479926,12.326997662479926,12.326997662479926
P004354,Refrigerator,Bosch,228.1,36,John Lewis,Wales,26,In-store,1,47.4,18.82,26-35,0.3380655243154776,61.77094158140324,20.882625753177823,26.103282191472278,26.103282191472278,26.103282191472278,26.103282191472278
P004355,Headphones,Sony,212.68,12,Currys,Wales,20,Marketplace,0,0.0,22.15,18-25,0.3713192753603851,77.8211579175051,28.89649596563409,36.120619957042614,39.73268195274688,39.73268195274688,39.73268195274688
P004356,Headphones,Beats,171.81,36,AO.com,North West,40,Online,0,0.0,14.41,36-45,0.2459410123839833,77.8211579175051,19.13941436312504,23.924267953906302,23.924267953906302,23.924267953906302,23.924267953906302
P004357,Charger,Apple,161.01,36,Currys,London,28,In-store,0,0.0,11.81,26-35,0.3454106501749847,77.8211579175051,26.880256753655598,33.600320942069494,33.600320942069494,33.600320942069494,33.600320942069494
P004358,Phone,Apple,473.96,36,AO.com,Wales,30,Marketplace,0,0.0,37.89,26-35,0.2232703021752159,77.8211579175051,17.37515344386656,21.7189418048332,21.7189418048332,21.7189418048332,21.7189418048332
P004359,TV,Sony,187.65,24,John Lewis,West Midlands,66,Online,0,0.0,19.74,66+,0.1039537711418748,77.8211579175051,8.089802840152023,10.11225355019003,10.11225355019003,10.11225355019003,10.11225355019003
P004360,Laptop,Dell,368.5,12,AO.com,London,42,Online,0,0.0,29.73,36-45,0.2786586395626775,77.8211579175051,21.68553799448426,27.106922493105326,27.106922493105326,27.106922493105326,27.106922493105326
P004361,Laptop,Lenovo,396.26,24,Argos,Scotland,59,In-store,1,74.08,31.75,56-65,0.221557891082813,102.91404536885294,22.801418854724,28.501773568405003,28.501773568405003,28.501773568405003,28.501773568405003
P004362,Refrigerator,Bosch,240.26,12,John Lewis,London,21,Marketplace,1,108.31,21.08,18-25,0.4182952538704713,72.8197859776758,30.460170862325285,38.07521357790661,41.88273493569727,41.88273493569727,41.88273493569727
P004363,Tablet,Samsung,227.22,36,Argos,North West,27,In-store,0,0.0,16.88,26-35,0.3720797040741806,77.8211579175051,28.95567340865538,36.19459176081922,36.19459176081922,32.575132584737304,32.575132584737304
P004364,Headphones,Bose,243.06,24,John Lewis,North West,31,Marketplace,1,65.87,26.63,26-35,0.2887109330897058,62.56703397458718,18.063786759458388,22.579733449322987,22.579733449322987,22.579733449322987,22.579733449322987
P004365,Headphones,Beats,243.7,24,John Lewis,West Midlands,29,Marketplace,0,0.0,22.49,26-35,0.3521247098325988,77.8211579175051,27.40275265053833,34.25344081317291,34.25344081317291,34.25344081317291,34.25344081317291
P004366,Phone,Apple,492.58,36,Argos,Scotland,44,Marketplace,0,0.0,39.8,36-45,0.2238593770315768,77.8211579175051,17.42099593128865,21.776244914110812,21.776244914110812,21.776244914110812,21.776244914110812
P004367,Tablet,Apple,199.44,24,Amazon UK,West Midlands,63,In-store,0,0.0,18.49,56-65,0.1412613063222893,77.8211579175051,10.993118426939938,13.741398033674923,13.741398033674923,12.367258230307431,12.367258230307431
P004368,Phone,OnePlus,255.76,12,Amazon UK,West Midlands,40,Online,0,0.0,28.42,36-45,0.2987950690890565,77.8211579175051,23.252578256551317,29.065722820689146,29.065722820689146,29.065722820689146,29.065722820689146
P004369,Tablet,Samsung,242.21,36,Argos,South East,65,In-store,0,0.0,18.22,56-65,0.1950424776482674,77.8211579175051,15.178431453687278,18.973039317109098,18.973039317109098,17.07573538539819,17.07573538539819
P004370,Refrigerator,Samsung,191.24,36,Amazon UK,London,20,In-store,0,0.0,22.46,18-25,0.3305630690870146,77.8211579175051,25.724800801115716,32.15600100139464,35.37160110153411,35.37160110153411,35.37160110153411
P004371,Refrigerator,Samsung,128.65,36,Amazon UK,North West,34,Online,0,0.0,13.55,26-35,0.2560393308573152,77.8211579175051,19.92527719973946,24.90659649967433,24.90659649967433,24.90659649967433,24.90659649967433
P004372,Refrigerator,Whirlpool,278.41,12,John Lewis,West Midlands,58,Marketplace,0,0.0,28.68,56-65,0.1614310274503306,77.8211579175051,12.56274947999728,15.7034368499966,15.7034368499966,15.7034368499966,15.7034368499966
P004373,Phone,OnePlus,380.02,24,AO.com,West Midlands,28,Online,0,0.0,28.44,26-35,0.3344334083663833,77.8211579175051,26.025995085369782,32.53249385671223,32.53249385671223,32.53249385671223,32.53249385671223
P004374,Headphones,Bose,418.97,36,Amazon UK,Wales,22,In-store,1,171.08,38.3,18-25,0.3695034881318413,59.656567233375725,22.04330968270404,27.55413710338005,30.309550813718058,30.309550813718058,30.309550813718058
P004375,TV,Sony,112.1,36,AO.com,Wales,52,In-store,0,0.0,12.29,46-55,0.174389477052217,77.8211579175051,13.571191032831711,16.96398879103964,16.96398879103964,16.96398879103964,16.96398879103964
P004376,Refrigerator,Bosch,20.0,24,Currys,Wales,46,In-store,0,0.0,3.36,46-55,0.2261660083216951,77.8211579175051,17.600500649174407,22.00062581146801,22.00062581146801,22.00062581146801,22.00062581146801
P004377,Phone,Apple,373.84,12,John Lewis,London,19,Marketplace,0,0.0,28.12,18-25,0.2812096638709144,77.8211579175051,21.88406166002696,27.355077075033698,30.09058478253707,30.09058478253707,30.09058478253707
P004378,Washing Machine,Whirlpool,308.93,36,Argos,Wales,60,Online,0,0.0,20.85,56-65,0.1468242147457208,77.8211579175051,11.42603040184042,14.282538002300525,14.282538002300525,14.282538002300525,14.282538002300525
P004379,Tablet,Samsung,229.88,12,AO.com,West Midlands,66,In-store,0,0.0,24.65,66+,0.1260661101774715,77.8211579175051,9.810610668166609,12.263263335208261,12.263263335208261,11.036937001687436,11.036937001687436
P004380,Laptop,Lenovo,203.19,24,John Lewis,London,24,Marketplace,0,0.0,15.43,18-25,0.4561172974298389,77.8211579175051,35.49557623219314,44.36947029024142,48.80641731926557,48.80641731926557,48.80641731926557
P004381,Charger,Apple,64.82,12,Amazon UK,London,52,Online,1,20.0,9.28,46-55,0.2181967766526532,60.44330682040301,13.188534718439264,16.48566839804908,16.48566839804908,16.48566839804908,16.48566839804908
P004382,Refrigerator,Samsung,309.1,24,Currys,Wales,29,In-store,0,0.0,30.46,26-35,0.2570081895414517,77.8211579175051,20.0006749043974,25.00084363049675,25.00084363049675,25.00084363049675,25.00084363049675
P004383,Phone,OnePlus,342.2,12,Amazon UK,London,49,Online,0,0.0,27.71,46-55,0.2252467889625974,77.8211579175051,17.528965934269237,21.911207417836547,21.911207417836547,21.911207417836547,21.911207417836547
